district_id,state,district,total_population,child_percent,youth_percent,adult_percent,senior_percent,male_percent,female_percent,literacy_rate,urban_percent,rural_percent,farmer_percent,service_holder_percent,business_percent,others_percent,avg_income,bank_penetration,post_offices_count,Post Office Monthly Income Scheme,Senior Citizen Savings Scheme,Public Provident Fund,Sukanya Samriddhi Yojana,Postal Life Insurance,Rural Postal Life Insurance,National Savings Certificate,Kisan Vikas Patra,Mahila Samman Savings Certificate
385,Odisha,Odisha_District_22,2719785,28.351843668377114,37.57137942544759,25.303253197961872,8.773523708213425,50.876830819636915,49.123169180363085,71.99383418169009,21.36983007116116,78.63016992883884,51.63695778097461,25.228639456654992,19.378425290586673,3.755977471783723,432163.11366869125,83.30652302091556,393,97185,136678,280012,213563,256347,478179,126537,517788,343373
386,Odisha,Odisha_District_23,741024,27.804826957020467,34.553682193214975,32.3841669861485,5.257323863616058,50.26310801440942,49.73689198559058,77.55637722386066,50.21776307178855,49.78223692821145,31.876972959196213,26.149161674408482,13.679389663177119,28.29447570321819,455604.6169713172,82.8299259165986,438,51832,20497,101811,54356,76360,78767,23522,120616,92333
387,Odisha,Odisha_District_24,2354613,26.617977935075576,38.45674758704528,25.81762228520478,9.107652192674369,50.65972945249278,49.34027054750722,60.174019423673016,13.381811631053543,86.61818836894646,46.24957368722863,34.84192507340514,21.067122653043366,0.0,308031.09665572114,60.945953648446235,126,137253,122468,232990,153579,198582,431268,120715,484054,381100
388,Odisha,Odisha_District_25,1975549,31.650849052178796,35.23840249394465,29.503651786882287,3.6070966669942663,50.53375908734921,49.46624091265079,86.7821771293628,78.31317720793804,21.68682279206196,20.6438200220041,24.684153045253986,22.365738993080292,32.30628793966163,653381.0292636352,44.781953396095886,306,150577,32667,343231,142995,210370,127667,111274,170486,245114
389,Odisha,Odisha_District_26,1630978,28.95603818916797,39.73969419864365,33.87002514376392,0.0,49.52726460805764,50.47273539194236,87.32301886730158,63.75537580924674,36.24462419075326,42.00874246843301,33.23824193874162,23.989289712559124,0.7637258802662394,735690.2719035504,48.87115480784058,361,88292,0,231825,139196,197524,132349,78591,281806,210643
390,Odisha,Odisha_District_27,2626608,34.85642667180993,33.723454262007486,32.50375036286666,0.0,52.43951104395245,47.56048895604755,76.81506997082441,46.81271304407182,53.18728695592818,52.042400146302384,16.787742353356972,18.91884752327107,12.251009977069575,340919.65672132786,82.02079089703959,317,99229,0,260673,225891,232413,275670,102515,514562,388129
391,Odisha,Odisha_District_28,1841038,32.76350002678495,36.61697157824567,27.835162236812522,2.784366158156857,52.41429669878173,47.58570330121827,76.17832015466347,50.27140803014998,49.72859196985002,52.625602289463544,26.33442174977149,22.783681502894417,0.0,432313.4764605009,54.76836597321906,312,94950,32191,295080,160668,213516,229201,98638,304159,290851
392,Odisha,Odisha_District_29,2727410,31.78008679881605,35.940294260444,27.785935039770074,4.49368390096987,51.37510290147315,48.62489709852685,82.57318865046541,24.357841680690214,75.64215831930979,48.9401898612055,21.373161763462733,20.444122450114143,9.24252592521762,398509.0744640138,79.67388951460569,160,116989,61333,231082,251421,199190,411513,94757,687775,430615
393,Odisha,Odisha_District_30,2401082,25.80546422947619,31.58714851357558,27.567277167617085,15.040110089331144,49.851362989734874,50.148637010265126,60.78015433490541,70.08105145436019,29.918948545639807,42.87462159468639,24.26847749473381,27.46683243943229,5.3900684711475115,382357.61236925184,76.65945957821816,73,164249,167294,460541,147527,225046,256003,118185,322144,286932
394,Punjab,Punjab_District_1,1134246,25.14986485502807,35.098245094692,26.462697882751982,13.28919216752795,52.05607912263026,47.94392087736974,80.87537152566259,62.384059551995314,37.615940448004686,47.68941382460082,20.243634833274612,29.517818360333717,2.5491329817908515,276940.45826342446,41.451677156511074,445,66411,69829,138267,79705,137394,122165,66115,161639,169411
395,Punjab,Punjab_District_2,1744005,26.161747424835504,34.44368964894964,26.68416640177997,12.710396524434877,51.36154007618591,48.63845992381409,70.76432266463306,49.60473825587178,50.39526174412822,52.17679302701181,35.408541388278216,23.644026870296408,0.0,308564.58915635647,46.38220736461854,397,100821,124262,355843,95396,274735,235079,88373,328744,240299
396,Punjab,Punjab_District_3,1847873,25.45710406554376,30.805062415244237,33.86754149472424,9.87029202448776,50.31727810177268,49.68272189822732,85.99724524751944,30.98380788487594,69.01619211512406,27.803699569941397,32.78199276625887,11.58716123981617,27.827146423983564,450930.15906267724,63.69249127368646,117,90234,116066,180765,136286,153623,257490,75359,283447,286102
397,Punjab,Punjab_District_4,2380410,30.319173939027962,35.367479524806036,30.505096662743693,3.8082498734223087,49.085811077474006,50.914188922525994,87.7748648970517,29.99831845804617,70.00168154195383,24.02574173188395,22.726942924049787,13.991106941231497,39.25620840283476,398554.68798490195,83.25283914441474,166,73456,52165,293961,180461,209269,284051,86201,405173,338940
398,Punjab,Punjab_District_5,2520506,26.088178380244152,35.67892827312101,32.68084907022104,5.552044276413788,52.35846834947617,47.64153165052383,60.01878433003813,41.08486411392166,58.91513588607834,40.634163697855115,27.550496085862775,22.118096281915705,9.697243934366405,584833.7068731028,66.81559997328635,467,134055,81839,307206,182899,283092,266261,134462,493668,338890
399,Punjab,Punjab_District_6,1293202,33.21875478372505,37.78965430072643,29.225454215424403,0.0,51.8308573694506,48.1691426305494,79.6354967949852,43.29502559310466,56.70497440689534,53.68627877474535,29.52708694422484,24.040670130247292,0.0,749641.5297697539,40.99990142021712,356,74409,0,181541,118791,166482,170094,83859,220631,178564
400,Punjab,Punjab_District_7,1321586,33.959302468496844,38.204548409151485,32.69774852850863,0.0,49.39153577462755,50.60846422537245,62.12114701373456,28.763763147095528,71.23623685290447,38.511838356667184,23.329899237590304,21.358420852555884,16.799841553186628,543180.2233588822,44.86735195589051,259,48799,0,169722,94202,124688,218224,47271,286997,210267
401,Punjab,Punjab_District_8,1111169,32.47632767522538,37.012742205058245,27.531238847370595,2.9796912723457822,49.985207803451665,50.014792196548335,89.16098994979967,52.77332881923223,47.22667118076777,42.98032656007559,37.74967807255479,20.43582678943835,0.0,164292.64570667062,83.72262322413883,428,81582,19419,208029,101820,115356,115297,67641,138082,207073
402,Punjab,Punjab_District_9,2622896,32.786783435838956,34.75374480561382,30.557268720608377,1.9022030379388468,51.299808603912226,48.700191396087774,91.7621037156992,56.314992401044584,43.685007598955416,36.569923894022054,16.284131353177763,10.510605146670063,36.63533960613012,171971.32533965824,51.33109980427256,83,111798,23787,281039,184030,181672,315457,81199,391875,304950
403,Punjab,Punjab_District_10,2918950,32.3042381627873,34.82579422971317,27.312944495470287,5.5570231120292455,48.29494612856369,51.70505387143631,80.44725610739889,18.750468848266937,81.24953115173307,46.2377822810972,15.646923773599331,21.172230555931474,16.94306338937199,443108.3711071463,62.70430773713419,356,108057,87041,284247,207978,226611,426813,78556,484710,413554
404,Punjab,Punjab_District_11,1648309,28.611550131921156,37.39869615016203,27.84732044636408,6.14243327155274,51.44545249570652,48.55454750429348,74.54675087620308,27.54222136802528,72.45777863197472,59.80049672138917,17.78501866460259,10.568562102639286,11.845922511368952,228735.87553968525,58.91793197287694,363,56675,57092,126853,108092,113627,301948,54442,449853,240254
405,Punjab,Punjab_District_12,1418611,25.38413725390003,39.01291512890348,32.172837585347416,3.4301100318490683,52.14242741459206,47.85757258540794,93.96693945501454,38.859248604125575,61.140751395874425,38.40875212279876,22.340039862294905,11.487477553219744,27.763730461686595,477790.89967717335,57.79403628012247,388,73911,22969,178173,79041,98562,187371,52186,246179,234029
406,Punjab,Punjab_District_13,2608430,27.829213433485574,31.20092827308635,29.13649572099324,11.833362572434837,49.47783878596433,50.52216121403567,82.28269371887649,50.487794585170604,49.512205414829396,40.72417818640538,19.838573577126787,15.10650685113455,24.33074138533328,174025.2090978775,48.99472072044945,171,163450,149310,273524,205628,264136,297179,114268,495033,366295
407,Punjab,Punjab_District_14,541056,32.80515300993639,39.545975040122784,29.727833122811724,0.0,50.96154277832582,49.03845722167418,71.64434417654135,20.556614855905075,79.44338514409492,44.17514377844878,20.89172709884559,10.09057288004082,24.842556242664816,767068.1420662856,54.28592861332297,150,13388,0,38167,49958,35308,69410,13142,112949,71959
408,Punjab,Punjab_District_15,2221633,30.74539499143512,33.1241383469946,27.75351570126518,8.376950960305102,49.490940874063874,50.509059125936126,86.82313695199028,62.32876796581149,37.67123203418851,32.221505209620815,38.87708790831133,15.776637923065737,13.124768959002116,271121.9956743521,65.81622086377136,150,165520,120967,381069,158156,216877,200493,122092,318795,404179
409,Punjab,Punjab_District_16,1942316,26.513856968510805,35.05256030307652,25.590423879798053,12.843158848614621,48.919456022905266,51.080543977094734,85.01066620768758,74.22773024633946,25.772269753660538,55.870701795295965,30.36541771228159,25.470795365161436,0.0,486083.2263849736,41.18908822443481,252,186779,132759,372999,119907,196962,171874,91209,304838,320826
410,Punjab,Punjab_District_17,657625,27.555804647571648,32.990254131156476,30.21724687338665,9.236694347885226,50.98438932977109,49.01561067022891,90.886354461903,50.326599153881986,49.673400846118014,52.610310019662414,29.21740412297985,27.227521125294093,0.0,191787.7851434851,46.16009569912668,364,46536,33463,116093,50590,64094,95457,33435,104361,110124
411,Punjab,Punjab_District_18,1806400,27.55158016118944,34.35035798719139,29.275276427550722,8.822785424068456,50.91166806090044,49.08833193909956,67.01855902208312,74.21117613497316,25.788823865026842,39.4845878588266,17.29684767031429,20.2205204170345,22.998044053824607,409043.65673126036,69.23142597649127,223,102699,96265,277402,105374,194474,116462,61900,209847,244803
412,Punjab,Punjab_District_19,2467511,25.554518560145265,37.56569287391274,33.96870000419682,2.9110885617451743,51.51669970393723,48.48330029606277,85.96580343264563,14.850636649227935,85.14936335077206,31.83348394862491,17.90272534895846,15.194196525627708,35.06959417678892,694368.5856075566,65.67468026021459,438,62605,39429,185743,181773,180828,355747,92942,544282,387592
413,Punjab,Punjab_District_20,2530176,34.27025128078408,37.726599221657935,32.968866798597745,0.0,52.82566861280907,47.17433138719093,93.58498434534731,66.13842279236711,33.86157720763289,58.4495015562411,36.42689696468601,27.799655426809636,0.0,598469.6628865636,72.76520292639876,65,145871,0,585948,204417,456820,299170,133378,536665,316094
414,Rajasthan,Rajasthan_District_1,1586185,27.28515935040718,32.418391073763985,30.82058439989178,9.475865175937052,51.875309331691234,48.124690668308766,89.72571247847036,53.16389265242689,46.83610734757311,34.55121776931878,26.492598271219094,22.694086493514245,16.26209746594788,526918.5646315822,83.25513446952877,278,101474,78802,220643,116420,208870,164409,72423,173555,232875
415,Rajasthan,Rajasthan_District_2,1214530,29.987283761058528,35.66465762383181,31.91897592588237,2.429082689227286,51.158240224596376,48.841759775403624,68.39485716639547,39.473533116654465,60.526466883345535,21.1233997510892,38.687644559366994,21.356903275072767,18.832052414471043,155738.6023537018,48.41326917370965,174,69057,17946,178927,99260,130054,103325,77166,152267,156825
416,Rajasthan,Rajasthan_District_3,2115072,25.200893397918886,32.93557483666942,31.21450290337488,10.649028862036815,50.28004782736259,49.71995217263741,83.62226397210561,13.67970642396891,86.32029357603109,45.39411013553298,29.53882845856426,20.93266853245053,4.134392873452224,450453.6618483647,67.4402916259703,92,72567,117695,289826,119347,214596,416359,108154,384342,354974
417,Rajasthan,Rajasthan_District_4,794802,34.95820104123142,39.82186956122938,32.50917369121324,0.0,49.35916652500799,50.64083347499201,76.88690600237044,19.976072283149627,80.02392771685038,36.32789736537464,32.53167967234343,25.304548502753725,5.835874459528206,729036.3537080359,70.74979445759567,141,28764,0,99188,72946,96965,104030,50710,138618,102937
418,Rajasthan,Rajasthan_District_5,1561767,29.809565257416203,30.50363649718092,30.37940136259486,9.30739688280801,51.68509609848282,48.31490390151718,65.31174093497003,26.877170433898044,73.12282956610196,36.9380370542968,23.609737203503624,18.55706326625363,20.895162475945945,469580.27166289877,71.28153713374053,395,74520,83191,197997,116408,155538,222645,58644,293226,223775
419,Rajasthan,Rajasthan_District_6,2382620,32.86343046472075,39.97126760151207,34.58243315645892,0.0,49.769243278465694,50.230756721534306,76.20739550974373,60.682247688434515,39.317752311565485,59.01242982915653,26.852142441522766,24.456391944394532,0.0,276099.8671185485,78.86814191579876,377,115373,0,448095,202437,267813,236805,142409,364688,382946
420,Rajasthan,Rajasthan_District_7,2950695,29.765377227229788,30.151681950833673,31.162084077541643,8.92085674439489,52.53106117778513,47.46893882221487,88.77295466324347,59.294716403864335,40.705283596135665,31.486500806602304,35.367891861130396,17.686830444473863,15.458776887793434,691096.3036732131,64.6464260735759,433,214333,161278,479813,216305,474982,246997,162543,287692,480361
421,Rajasthan,Rajasthan_District_8,1003168,34.70801453622738,32.335916911705354,33.6484854568732,0.0,50.01959696022085,49.98040303977915,82.45234123202422,46.576084310496036,53.423915689503964,28.10690423616935,18.35875531399119,16.80741539151569,36.726925058323765,314408.9238046253,55.972162815158526,489,52787,0,127396,70246,105504,97230,32925,156932,125104
422,Rajasthan,Rajasthan_District_9,1709871,31.29138538289436,38.156100112353414,29.344219843771665,1.2082946609805596,52.7659345988487,47.2340654011513,67.00069625968051,65.16239695354551,34.83760304645449,41.37468770070377,30.761318468349188,27.775861900635416,0.08813193031162925,401438.1610282158,62.583641063103684,208,134804,9909,282084,115189,234482,151307,113243,200893,249293
423,Rajasthan,Rajasthan_District_10,2867775,30.50650499028199,32.80805355091306,32.32979762173648,4.355643837068463,49.952571028904735,50.047428971095265,69.39685218966889,18.491165466467827,81.50883453353217,22.604518999339845,18.69572794600859,27.651792208207045,31.04796084644452,263676.6937460822,48.54112702617942,142,90190,57739,294525,189002,249134,406253,135756,440050,390224
424,Rajasthan,Rajasthan_District_11,511815,33.73361647783607,34.91446104128024,27.370535457904253,3.981387022979426,48.17060984881419,51.82939015118581,87.377394680489,50.37313402297184,49.62686597702816,34.96504508443269,38.380048115062166,10.762992543066165,15.89191425743898,703274.8255893796,77.35321159695638,481,32624,11776,82566,42244,55470,57086,27534,59883,69367
